,Subtype_0,Subtype_1,Subtype_2,Subtype_3
KIF1A,-2.0425417231575316,1.953279911612695,-1.953279911612695,-2.000189741639291
WFDC2,0.4559348282876153,-0.4559348282876153,-1.0462564232022193,-2.3079986249951885
EEF1A2,0.3604466020073743,-2.2745615141676137,-0.7579435907989284,-0.3604466020073743
MMP7,-2.31842320349849,0.876211870050061,-0.876211870050061,-1.6526020563247168
KLK10,-0.9630355218595558,-1.0526293645378657,0.9630355218595558,-2.430234355186379
KLK8,-1.6674334524414707,-1.8936140954212384,1.6674334524414707,-2.2584082260141005
FOXJ1,-2.3932917845749815,-1.1229849521800297,1.1229849521800297,-1.592346022160708
WDR72,-1.7807970307427525,1.7807970307427525,-2.1953605497649886,-1.9354099327468097
PCK1,-1.4631622392916275,-2.4033274560133515,1.4631622392916275,-1.5864222862932071
FGB,-2.438453522645962,-1.3524673309025859,-1.4057052588209045,1.3524673309025859
TTR,-1.4711552099560323,-0.06498512854537726,-1.9808580877710142,0.06498512854537726
HEPACAM2,-2.3225615653871916,-1.3000516219431242,1.3000516219431242,-1.829379785093691
NPC1L1,-1.965192151929247,0.9797510725129984,-0.9797510725129984,-2.1755235066356144
GAL,0.918527611548277,-2.333852708320346,-0.918527611548277,-1.6444018775954858
MYBPC1,-0.7962694362065776,-1.964689131960357,-2.1017963789953336,0.7962694362065776
TMPRSS15,-0.6281205513011878,-2.206002291262869,0.19955806061681775,-0.19955806061681775
KIAA0408,-0.4417449490070842,-2.2702738884103173,0.4417449490070842,-0.5345022335176699
CAPN9,-2.3146261690211536,1.5324240864047773,-1.5324240864047773,-1.8330433932301826
SLC26A9,-0.47201915271903266,-0.07763421695088349,-2.140044174088403,0.07763421695088349
FOLR1,-1.2519869459050421,-1.1557510094850316,-2.4474375610415318,1.1557510094850316
HPN,-0.989538464923967,0.9669263483478462,-2.4267103757304698,-0.9669263483478462
ADH1B,1.0187151272605377,-2.2332242674893767,-1.0187151272605377,-1.9004481847612353
