,0,1,2,3
MIMAT0004805,-1.361419015955723,-1.1693716931187361,-0.48306084219145673,-1.380747143955359
MIMAT0002852,-5.237579219061326,-5.404686492566644,-5.707093912583012,-4.795210954066112
MIMAT0003945,-4.452969443018797,-0.7477667581468175,-5.9687503739846335,-4.549679428175362
MIMAT0004284,-5.039723806295001,-4.302713759862714,-5.047939765067258,-4.6573294708214075
MIMAT0004761,-1.086679141727915,0.6193651249177498,-2.4960266094613006,-1.2835561070683479
MIMAT0007400,-4.386879328129536,-4.57226257281164,-4.805094583787687,-4.518028557853533
MIMAT0019931,-4.261171896981222,-5.678800823763751,-4.8324121033772265,-4.3484297424110965
MIMAT0005583,-1.7460848979756851,-0.16866627763742903,-2.209977641697942,-2.0417834257896486
MIMAT0026618,-4.592622879786497,-6.643856189774725,-5.344777791010292,-5.149678251247828
MIMAT0018975,-4.636344735005234,-3.01915186880444,-5.066479292194936,-4.555695851930872
MIMAT0018074,-4.975914630558436,-3.1593536258719572,-4.706670333698366,-4.697090710788583
MIMAT0027531,-4.735007387663742,-2.815130224132923,-4.68809470537659,-4.809694331329207
MIMAT0019808,-4.955824211880925,-5.507497956969018,-5.127387376379277,-4.360020354592385
MIMAT0018195,-4.42940033489106,-3.4338031629210994,-5.21772528984596,-4.974393274905785
MIMAT0004768,-2.0366312042332577,-0.08816381967336966,-2.6818221871387085,-2.1910129805415854
MIMAT0000729,-1.3975549242330763,-1.3650858046101408,-1.593549150356545,-1.7560596156930441
MIMAT0019955,-4.633212341063709,-5.717751797080396,-4.400054187613383,-4.810035420389251
MIMAT0019739,-4.709913786181963,-3.01915186880444,-5.978526405713485,-4.708609509625908
MIMAT0026559,-1.5314886722659344,-1.505006370546163,-3.6505067954094903,-2.4599492230073436
MIMAT0022844,-4.469631871226756,-5.669093550102907,-5.040388903975711,-5.327729122579836
MIMAT0003332,-1.5114254226350763,-1.2926157212402647,-3.5798557377982467,-2.5622814418959243
MIMAT0019807,-4.615587826976305,-3.5040235459306914,-4.745262540968979,-4.8931895462092045
MIMAT0019060,-4.6719647533609745,-5.678800823763751,-4.952117135468963,-4.463567661799723
MIMAT0017981,-4.378906751121501,-5.404686492566644,-4.514021064978321,-5.016572226729839
MIMAT0026616,-1.5467151796600502,-2.8757350559958077,-1.2349893543950539,-1.4865427846634007
MIMAT0025845,-2.0166336644728022,-4.041437030197758,-2.3735940765472394,-2.1840156438619593
MIMAT0027357,-4.833901536781908,-4.415832251969855,-5.588391044845618,-4.608065819224232
MIMAT0003233,-1.0762544024576306,-0.3486577239085046,-1.2750804789130088,-1.058147908154727
MIMAT0015035,-5.285767679287857,-2.0179629138708455,-5.483248653265576,-4.81367927601177
MIMAT0019756,-4.735603089677012,-5.678800823763751,-4.989285937033648,-5.049443105148428
MIMAT0021124,-4.691977722315365,-5.669093550102907,-5.053405758325285,-4.730015374193129
MIMAT0019211,-4.591512423537508,-3.4045035683226117,-4.74426046963486,-4.353723113646159
MIMAT0004698,-0.34452517279023004,0.8302881288811278,-0.22430662587835845,-0.12729653820168166
MIMAT0027369,-4.691167353895175,-4.473440344459652,-5.720793974955816,-4.676166214204258
MIMAT0005924,-1.0175911743294113,-1.0544220795053059,-1.3882426332537783,-1.5280716310057973
MIMAT0019820,-4.932776366450241,-2.341095526794507,-5.379107960009353,-4.908175505770039
MIMAT0027521,-4.741042087877722,-3.0565865802670578,-5.535200829936846,-4.672410180950121
MIMAT0000442,-1.1755599733087871,-1.689144618865193,0.06469233500811869,-1.4254594210683866
MIMAT0022472,-0.7264581993028442,-1.0762579398882484,-1.6925413003175098,-1.0363140212064872
MIMAT0027659,-4.552938402691254,-6.643856189774725,-4.944400014618849,-5.24115539335512
MIMAT0027395,-4.800539597456894,-6.643856189774725,-4.558977623784305,-4.688743314997871
MIMAT0004562,-4.949997749174386,-5.669093550102907,-4.673564231557056,-5.08063157624958
MIMAT0004792,-1.578081542109698,-0.7807481982283133,-2.0516332241203026,-1.311032591190251
MIMAT0022711,-1.6302195759515445,-0.5450374487919223,-3.1869343385709055,-1.8392981736431813
MIMAT0018072,-4.686934541027087,-3.293464211991477,-4.797410125557816,-4.1919949440837865
MIMAT0019812,-1.9918818777212284,-1.561291426446672,-2.910890138808382,-2.3305578084939262
MIMAT0017986,-4.871887336881452,-3.513526733861343,-5.490671010862956,-4.9369396734790865
MIMAT0000726,-5.258298797684695,-6.643856189774725,-5.262312546768275,-5.011448027651338
MIMAT0004765,-1.850823054709401,-0.6575001290573552,-1.1727230223577514,-2.132297745915704
MIMAT0019747,-4.7448288375772005,-5.678800823763751,-4.015567670995628,-4.7217647692092655
MIMAT0027375,-4.909691869809429,-4.533325636044772,-4.199389497921353,-5.2358655021015155
MIMAT0018197,-1.4998567416899342,-1.3469128390642375,-2.310857257088329,-1.8220852557170024
MIMAT0000687,-1.7682657710579783,-1.285848021544898,-1.6104531195009681,-2.686329552192582
MIMAT0002844,-5.313419420385594,-4.704038184091933,-5.427692814810418,-4.800719475259981
MIMAT0004957,-1.4278929641785099,-1.9719508523549485,-1.0732042288330133,-1.5252467793283446
MIMAT0005826,-4.765829202435576,-4.202436855427209,-5.5879014043555175,-4.93141054033188
MIMAT0019220,-4.950590044147678,-5.717751797080396,-5.948342009346827,-4.461675103444644
MIMAT0017352,-1.4717533038448,-1.3911981630420405,-0.9307739541924724,-1.5798057948889397
MIMAT0018089,-4.9441704174747,-5.669093550102907,-4.977522138267316,-5.399535828722557
MIMAT0027495,-4.898807511176817,-4.478590911879021,-5.033517131151365,-4.835602482613973
MIMAT0005905,-1.1605136076065528,0.4398548597980286,-1.988507872827023,-1.095716093352009
MIMAT0020925,-1.4120528370429508,-1.409836636327102,-1.0660730587962792,-1.2680489509906487
MIMAT0019920,-4.671919871739639,-4.412689143757591,-4.748242737527562,-5.336519463278388
MIMAT0025470,-5.332201137805287,-6.643856189774725,-5.210740767503225,-5.768516441276673
MIMAT0003254,-1.4804177935443819,-2.984471240428597,-2.0272899438797554,-0.8352393993071227
MIMAT0004778,-5.125656176461924,-5.717751797080396,-5.14775599111079,-5.48283174397135
MIMAT0015073,-4.826520756755706,-5.498366965505968,-5.947676742539124,-5.178643226069182
MIMAT0019768,-4.914148710122683,-3.31528188426853,-3.761883699327913,-4.727742853789756
MIMAT0005892,-1.2802822349762757,-0.25706086723224647,-3.0046524129095933,-1.777617543851522
MIMAT0031179,-4.963882784397802,-4.418232442121229,-4.751789707340348,-4.873224862754547
MIMAT0019052,-4.9487074756392975,-5.678800823763751,-5.558453377792384,-4.200072050735068
MIMAT0021017,-1.3335875060933888,-1.7362222891825958,-1.809280128601414,-0.6737069747818071
MIMAT0027510,-4.651183379418169,-6.643856189774725,-5.980335964751866,-4.468597177671659
MIMAT0019954,-1.6892446063270132,-3.2284496469943553,-3.0308008106833277,-1.945885844867202
MIMAT0004613,-0.9876679522147037,-1.2689278450424155,-1.6228334044980222,-1.0987810036962986
MIMAT0026736,-4.8622174826407125,-1.8044486363167493,-3.980971826842871,-5.2812628135032185
MIMAT0004510,-4.774323184522393,-5.717751797080396,-5.227955565972977,-4.990357980875168
MIMAT0022270,-4.942922919449225,-5.377744509768563,-5.512287899712726,-4.926915498582021
MIMAT0027567,-4.922942443302033,-5.669093550102907,-4.667047005224659,-5.355214191699795
MIMAT0019011,-4.6861248498878805,-3.330605465501347,-5.3013479401314125,-5.917007669037778
MIMAT0022293,-5.048335830767062,-6.643856189774725,-4.103564563435449,-4.652659205132644
MIMAT0003245,-1.6451987847060379,0.003859552426864382,-1.821910413132525,-1.6467456104926241
MIMAT0030999,-4.787375011183513,-3.949343440899054,-5.8904374936522155,-4.966931188004072
MIMAT0019924,-5.118731398334286,-5.669093550102907,-4.78281845903661,-5.0662678102408325
MIMAT0006764,-1.3523283910345458,-1.6500657263552605,-1.7253151572061802,-1.698921545742829
MIMAT0002834,-5.3564485277104135,-5.413297819446901,-5.922489174985932,-5.246094588956878
MIMAT0022468,-4.965142497609417,-6.643856189774725,-4.965108063082446,-4.85980530233861
MIMAT0020924,-4.966967029953518,-5.669093550102907,-5.624831955239082,-5.029509226085152
MIMAT0018004,-4.95760810395527,-5.678800823763751,-5.429198762337672,-4.913786570332186
MIMAT0027608,-1.4654157339835305,-2.531447972446478,-1.191643896907789,-1.684208360039346
MIMAT0005902,-5.006316754380348,-5.377744509768563,-5.9141705922689045,-5.172151395364018
MIMAT0018001,-5.066673706724616,-5.678800823763751,-5.120749464592771,-5.647166365415465
MIMAT0019061,-4.9384216359473,-4.3306079610169395,-5.328062050887606,-4.94380798347695
MIMAT0018071,-0.6081595641658153,0.6922655248801917,-0.5098289886637724,-1.0427559702453753
MIMAT0005933,-0.9137201279545449,-0.03444564325860848,-1.9032657778010633,-0.8672964480337044
MIMAT0005874,-1.9886403029887694,-4.369556864504025,-1.6995495887423469,-1.4902836254661906
MIMAT0025483,-4.877900645644594,-4.532747479015738,-5.198864675181158,-5.442951818352863
MIMAT0017987,-1.466266871810215,-0.13585206212080755,-2.092730963083474,-0.9826034443436006
MIMAT0018925,-4.875739321751313,-4.402981870096747,-4.739241407926468,-5.7656178155463
MIMAT0004595,-5.168287354897667,-5.678800823763751,-5.342332308232603,-4.790790253749195
MIMAT0019904,-4.858505166265993,-5.669093550102907,-6.095000471322811,-5.371878338057128
MIMAT0030425,-5.149076176338237,-4.286207619998621,-5.279699916123026,-4.450948117999135
MIMAT0019206,-5.158774805013034,-3.2724923164801334,-6.009639964744995,-4.660546820273064
MIMAT0019981,-4.944351379156106,-3.486584751063263,-5.781742520392045,-5.058001726927847
MIMAT0022709,-1.07336493695338,0.4304856955401826,0.06110631167497632,-1.8480081418979684
MIMAT0025463,-4.878753021196995,-4.742989157408578,-5.787384077234853,-4.91471936596197
MIMAT0003333,-5.0088612923378175,-3.0103886663316173,-5.154457243744277,-5.790610758732507
MIMAT0027589,-4.957156522781737,-6.643856189774725,-5.303537747632671,-4.9125638143133195
MIMAT0011775,-5.11542150980008,-5.341942911035002,-4.568498387624444,-4.9212500591191395
MIMAT0005893,-5.154384484739959,-4.742989157408578,-5.714026643468204,-5.494394462246924
MIMAT0003165,-4.978068759103524,-5.507510118687556,-4.25098345670785,-5.194836396587599
MIMAT0019867,-4.956228220018128,-5.377744509768563,-3.8065457666405926,-4.904131976234219
MIMAT0002173,-0.49978049020337284,0.39075018056033456,-1.5106385101458502,-1.0793296763920595
MIMAT0015015,-5.158190008640013,-6.643856189774725,-4.234602152620848,-5.1286740959970505
MIMAT0019232,-5.05871536372987,-6.643856189774725,-5.372208679007973,-5.3870671152682466
MIMAT0005789,-5.226915208448374,-5.678800823763751,-5.217827874575338,-5.219197949471609
MIMAT0019225,-4.830857777230512,-6.643856189774725,-4.907436968020349,-5.517900798756542
MIMAT0003275,-5.073121631487135,-4.249694080367236,-4.5803210942265355,-5.539762609255604
MIMAT0000773,-4.996553414970769,-4.569571076979235,-5.353571201452823,-5.500805174988464
MIMAT0030419,-5.107826849232354,-3.4553652989532013,-4.9275712981541275,-4.411122178651503
MIMAT0003283,0.10602268383562277,1.3750338181413055,-0.08158048118846639,-0.6137546507825155
MIMAT0019712,-4.929626539510238,-4.533311599494995,-4.819684092401771,-5.441416852899414
MIMAT0015070,-5.104428364072793,-5.669093550102907,-5.964785365846288,-5.232202612665738
MIMAT0022706,-0.9542133794905425,-1.4392810133071172,0.3959910163916084,-1.1708135159318462
MIMAT0004609,-5.127979716582442,-6.643856189774725,-5.349590599196876,-5.541066304756602
MIMAT0000734,-1.3959830802228546,-3.1349247914002714,-2.3056396803483077,-1.6173804235861249
MIMAT0019769,-5.2989510605900225,-2.9491700758441963,-5.890520292960197,-4.5093255744285266
MIMAT0015054,-5.029694064277843,-6.643856189774725,-5.484142313933244,-4.858042773210313
MIMAT0019896,-4.8884261393051,-5.669093550102907,-5.1923504083992675,-5.495760290811817
MIMAT0026734,-1.0195610520789895,-1.1464374829245194,-0.7654553950984294,-0.8406370261510874
MIMAT0019847,-4.993628635420453,-5.669093550102907,-5.735891600301548,-5.354794650294665
MIMAT0015020,-0.7247946585661218,-1.0794455620281975,-0.3788728377253627,-0.5692959978117914
MIMAT0019878,-5.165211150639823,-6.643856189774725,-5.801833602781682,-5.157587148924947
MIMAT0018950,-5.1206509509891225,-4.704038184091933,-4.013074009748205,-4.986061605458519
MIMAT0004607,-5.285322946213444,-5.669093550102907,-5.51939024825681,-5.737420516177391
MIMAT0019894,-4.972367344302294,-5.717751797080396,-5.222869273821669,-5.324298467240733
MIMAT0005889,-5.137906762030684,-3.262563485010248,-5.054449514124934,-5.07598972350394
MIMAT0025851,-0.9204462946385523,0.0781238955085698,-1.97957352237972,-1.1580773200199204
MIMAT0015072,-4.9726694356533425,-5.678800823763751,-5.384864980574269,-6.063691108550566
MIMAT0026558,-5.085564402131313,-4.742989157408578,-5.380173547845264,-5.470901227649288
MIMAT0005916,-5.024885992241533,-5.669093550102907,-5.360108109699654,-5.460921922721204
MIMAT0004958,-0.5991305509125977,0.20478789563059258,-1.07519194343881,-0.8273473161738152
MIMAT0019864,-4.934635082539204,-3.132732812376136,-5.99912194275965,-4.699512928523302
MIMAT0005580,-5.155839596349145,-5.669093550102907,-5.303527126063712,-5.740194186220718
MIMAT0019982,-5.027500154051474,-4.1646249343081685,-5.274753441848491,-5.546491061190385
MIMAT0022296,-4.995653879855611,-6.643856189774725,-5.048492685562156,-5.191820879712033
MIMAT0011157,-5.261045180069477,-6.643856189774725,-6.018527726034873,-5.346207177355948
MIMAT0027530,-5.097324692622922,-4.57226257281164,-5.31369123405064,-5.450364405105778
MIMAT0027458,-5.184682417166609,-5.395183304635992,-5.176794326681955,-4.746397778427294
MIMAT0025855,-5.1633845430652165,-4.129071624629832,-5.555365329554313,-5.221660931654529
MIMAT0018000,-1.0611724167654484,-0.3042361153555608,-1.630848826246532,-2.022190665115182
MIMAT0000422,-5.342544292458378,-4.704038184091933,-5.126739215681943,-5.423690040815198
MIMAT0019700,-5.108837718669374,-4.439631126555671,-5.8959986665337185,-5.292148186016776
MIMAT0004975,-5.246238668582669,-4.469078911941664,-4.758662552605454,-5.653988111085887
MIMAT0019216,-5.051930432240771,-6.643856189774725,-5.395577941055343,-5.354013334502882
MIMAT0019823,-5.01459069987498,-5.544384743816396,-4.8803530052093915,-5.9585165338597665
MIMAT0005919,-1.5127121982110154,-2.9418583128335163,-1.0938827481003952,-1.164101468916864
MIMAT0018186,-1.6874298958153249,-1.5751003277847435,-1.5685169444088327,-1.5993518308426211
MIMAT0027363,-5.071820560567048,-6.643856189774725,-5.60818313138596,-4.859637216890075
MIMAT0027354,-5.127134068828311,-6.643856189774725,-5.653367895613343,-5.530710184237021
MIMAT0019970,-5.217986257899701,-3.045733071319604,-5.91137866753758,-4.639630366474627
MIMAT0027428,-5.105043535770404,-4.469078911941664,-5.707521574991926,-4.778509086644503
MIMAT0003301,-0.15037467490923914,0.7854812380311212,0.15492382130177224,0.20604720131723112
MIMAT0002859,-5.480666129099737,-6.643856189774725,-6.643856189774724,-4.990417826311479
MIMAT0019910,-5.069691145287944,-4.533311599494995,-4.200286538062064,-5.188533371328528
MIMAT0002816,-0.4727187247526152,-0.5934684191399168,-0.8650572434799846,-0.8518723238952012
MIMAT0017999,-5.195411498929423,-4.572276609361417,-5.8959986665337185,-5.259777664000179
MIMAT0000770,0.28745669138306884,-0.23540869840484652,-0.17277006539637846,-0.15685480473581093
MIMAT0018198,-5.2954063915521905,-5.717751797080396,-6.238839059100523,-4.982050120280549
MIMAT0005577,-0.9354696816747924,0.18930195919995,-0.6565420878980772,-0.783412094953977
MIMAT0018075,-5.140929105973032,-6.643856189774725,-5.853323795171278,-5.330353217508336
MIMAT0022714,-5.193940449396831,-5.678800823763751,-4.1395362451954085,-5.071519247284041
MIMAT0015028,-4.998045486346395,-6.643856189774725,-5.300113884763762,-5.283413821013139
MIMAT0021023,-5.140181663760176,-4.579329377805423,-5.321572279966207,-5.212828685303426
MIMAT0019724,-5.18634396901488,-6.643856189774725,-5.028514326033186,-4.906501155683971
MIMAT0022700,-5.207923110541172,-4.402981870096747,-5.688520593338397,-5.5438017636903405
MIMAT0005906,-5.224269139675799,-5.377744509768563,-5.7159733072986585,-5.217500111695141
MIMAT0026743,-5.252653949721007,-5.678800823763751,-6.336248568086624,-4.833055347064202
MIMAT0021086,-5.185691793420546,-4.232269322049584,-6.287943586439967,-5.20448111915605
MIMAT0019862,-5.3180756855624045,-6.643856189774725,-5.385031520189056,-5.202674097821358
MIMAT0018976,-5.230394383505902,-4.258837233548823,-6.008186313078454,-5.506186332689332
MIMAT0004751,-5.3077795588216885,-4.402981870096747,-5.320479166416863,-5.663752100798606
MIMAT0004511,-0.3442361330652618,-0.9273261285970509,-2.0091616556749146,-1.0887434420219617
MIMAT0019001,-5.31411681386236,-6.643856189774725,-4.124122756808305,-5.144737176216593
MIMAT0015084,-1.37383391807505,-1.759109658223041,-1.2304398083673855,-2.0676668514685512
MIMAT0025474,-1.3534383665006429,-0.4673687910053898,-2.999751417928839,-1.171013203743137
MIMAT0004919,-5.069986224994181,-6.643856189774725,-6.371994322884607,-5.434040554409847
MIMAT0019053,-5.397828760241476,-4.420420664964174,-6.015760766940194,-5.455596398420378
MIMAT0019782,-5.303952177067038,-6.643856189774725,-5.9673388177525855,-5.241854354444057
MIMAT0000265,0.11136775712206289,-0.44714955319833305,-0.38115125980839015,-0.08704110049262631
MIMAT0018191,-1.13129408706261,-0.12185524471050387,-2.5130621889375466,-1.468144926775782
MIMAT0004487,-0.9134990910327722,-3.7598865307914466,-0.8945201486483743,-0.6036794843278778
MIMAT0019926,-0.6827612508316901,0.12092753637886541,-0.05845289167439406,-1.1927097595731273
MIMAT0003311,-5.136134871415612,-5.717751797080396,-6.017944617302979,-5.540403600453559
MIMAT0004516,-5.536900596845094,-6.643856189774725,-5.52358267258132,-4.545661534901107
MIMAT0001629,-1.1435774760264399,-0.049362083623691363,-1.5755126211531205,-1.7877849604069111
MIMAT0019849,-5.460052736201689,-3.586816575504172,-4.88629123625507,-5.8817048444819005
MIMAT0019770,-5.397314203137112,-2.80360101698845,-5.739087867988053,-4.679240732841048
MIMAT0015027,-5.356488420410474,-4.430127938625018,-6.643856189774724,-4.89420391966604
MIMAT0017996,-5.476007100736011,-6.643856189774725,-6.303506546565901,-5.810362534163995
MIMAT0027361,-5.229989929663733,-4.362022769250038,-5.303858151309435,-5.374459996638561
MIMAT0003881,-5.1457502815141245,-3.4553652989532013,-5.890520292960197,-5.371127181003142
MIMAT0004517,-5.436859302448658,-6.643856189774725,-4.63678234028052,-5.66471361523296
MIMAT0004674,-1.26442797671149,-1.3625088225185773,-1.3602024264651833,-1.0452226912273346
MIMAT0026742,-5.423539348937383,-4.438535179775083,-4.461624207826442,-5.477529219656849
