,Subtype_0,Subtype_1,Subtype_2,Subtype_3
MIR4789,-1.3763489657414631,1.3763489657414631,-1.5965924748371563,-2.4064582229429607
LINC00669,-1.9081005521218424,1.7993053452026146,-2.204149047873203,-1.7993053452026146
CDHR3,-0.5439539488047245,-2.3342382283738377,0.5439539488047245,-0.8098377527011273
NKD2,-0.2208657636805966,-2.1211707311924055,0.2208657636805966,-1.3919413044410098
IFNA14,-1.4897364595429834,0.8646416423051706,-2.3683662376185106,-0.8646416423051706
CFTR,-0.16283251393630577,-2.0005137426460435,-1.5629013614422214,0.16283251393630577
IQGAP1,-1.3690589084051792,-0.5683954916275294,0.5683954916275294,-2.3006484184923814
KRT222,-1.0414178940566854,-2.3773212381120654,1.0414178940566854,-1.6010530787285338
DIS3,-1.7253565367894454,1.5646200043899372,-2.3526264386397235,-1.5646200043899372
TRAPPC9,-2.357064554922158,1.5159752799819861,-1.5159752799819861,-1.73254317712227
RANBP3L,-0.25894372297210866,-2.211504834047607,0.25894372297210866,-1.1429961105124102
LINC00961,-0.8163486219399715,-1.5760526456228838,-2.3282595901247145,0.8163486219399715
SALL3,-0.7762184494721923,-2.3817034434558826,-0.7966965743954537,0.7762184494721923
SASH1,-1.9819391324241558,1.5206966889360947,-1.5206966889360947,-2.2314279456698953
LINGO2,-0.39732065342365186,0.35593308535868795,-2.2190203290330714,-0.35593308535868795
SND1,-0.40811698407127234,-1.3499254088511319,-2.2358139584096874,0.40811698407127234
CHMP5,-0.9246580682959166,-1.5643395516088294,-2.362804531075836,0.9246580682959166
PTPRM,-1.6802621568485472,1.6802621568485472,-1.7998537694356325,-2.299813149834419
ELAVL2,-2.151091216372278,0.9770801651831824,-1.9948720039156647,-0.9770801651831824
LMBR1,-1.5304589796904342,-1.880278175048248,-2.291589025840052,1.5304589796904342
WNT2,0.004078949213202896,-1.9334219270582247,-1.4730105346179354,-0.004078949213202896
CHST9,-1.9652901201283306,1.9652901201283306,-2.0515761016422296,-1.9788251760520794
JHDM1D,-1.1305966346861898,-1.8698328958271604,-2.2788588417893516,1.1305966346861898
KRT37,-1.0220111902915345,-2.374175940401613,1.0220111902915345,-1.598934817005168
IZUMO3,-2.049604244763982,1.0409407384824947,-2.125254007735094,-1.0409407384824947
TBXAS1,-1.1166583977627447,-1.8858369919920672,-2.2666309999904652,1.1166583977627447
LHFPL3,-0.3761487166090419,-2.2839923512831453,0.3761487166090419,-0.9167044131000378
ACTR3C,-1.6161832457455645,-1.9197756786480462,-2.255736422411454,1.6161832457455645
UNC13B,-0.7927669214695667,-1.543651816899232,-2.3315574317748813,0.7927669214695667
FYB,0.07285345517727077,-2.1503272454428104,-0.07285345517727077,-0.8972478163937546
EIF2B5,-1.1128269478255122,1.1128269478255122,-1.203932987883112,-2.4460860706196565
ANKRD18B,-0.6097387006918874,-1.4032577984937242,-2.3079898001541514,0.6097387006918874
ZNF407,-1.1234500952609385,-2.437991702052242,-1.015829875855101,1.015829875855101
CDH18,-0.5268834130327998,-2.318099180120422,0.5268834130327998,-1.1980884264269311
HIPK2,-1.1383835668228364,-1.8882979639583546,-2.269588898988407,1.1383835668228364
ADK,0.38746215522750416,-2.274356168998073,-1.1151207509634948,-0.38746215522750416
RAB19,-1.2656619306138777,-1.9143931714310412,-2.2733418910743612,1.2656619306138777
MIR606,-1.5976789934362472,1.5976789934362472,-2.3290887724885883,-1.7745438266579718
TSHZ3,-0.07578710693039017,-2.141527107261597,-0.989292413680629,0.07578710693039017
TEK,-0.5370243256361066,0.28247151073214155,-2.224463147015616,-0.28247151073214155
MED1,-1.5150669060902688,-2.412884331921539,1.4936903007133338,-1.4936903007133338
UBE2R2,-0.553573588678904,-1.391598836771276,-2.2888138762685455,0.553573588678904
RINT1,-0.5837517236307658,-2.351749295774423,0.5837517236307658,-0.9438993772155847
RELN,-0.39419445666159253,-2.2880653448649455,0.39419445666159253,-0.7938185890347772
CDH12,-0.4216335804564569,-2.238012910285219,0.4216335804564569,-1.364642018466597
NAA38,-0.12507683919139456,-2.1513216340919876,-1.0924680173123373,0.12507683919139456
PRKCI,-0.8177954970213027,0.8177954970213027,-1.9304093802073672,-2.1393281442990735
DLGAP1,-1.503361787483378,1.503361787483378,-1.9306896018452928,-2.266137602165904
RN7SL637P,-1.1705895694874995,1.1705895694874995,-1.589196019916341,-2.400010315792026
XKR4,-2.111603556746759,1.3078038489316346,-2.1251812545139064,-1.3078038489316346
CADPS2,-0.3605674996634066,-1.6494045197368603,-2.0823732061677864,0.3605674996634066
MYO5B,-1.8220041728117753,1.0968465120326887,-1.0968465120326887,-2.2981545966399195
FBXL13,-0.4126902754371362,-2.294296597219119,0.4126902754371362,-0.7959804520964292
LINC00392,-1.7466838607162078,1.7466838607162078,-2.270966172576106,-1.8185385094292628
PCDH9,-1.8785727724415837,1.8785727724415837,-2.167735054444964,-1.9018512454582082
ME2,-1.7935869217240994,1.7935869217240994,-2.076421782457515,-2.076421782457515
TYRP1,-1.4140203274740668,0.16984043039492958,-2.0805452723378908,-0.16984043039492958
NFIB,-1.8419466346540156,1.7271836044575033,-2.2669284808504733,-1.7271836044575033
C12orf77,-2.2924114333232133,-0.4000091834378474,0.4000091834378474,-0.8571625359382449
PRKDC,-2.1372315755106324,1.841367095112075,-1.9773771646373988,-1.841367095112075
DPY19L2P2,-0.4312574238401467,-2.3004035241295924,0.4312574238401467,-0.7980991818408791
ITGAV,-2.2588374727774223,-1.8627673405643947,1.7208422098547265,-1.7208422098547265
TTC39B,-2.027262925280541,1.5780255105023933,-2.19019057923177,-1.5780255105023933
CHCHD3,-1.0838878764119078,-1.8642871474284815,-2.272099960928462,1.0838878764119078
MELK,0.07923215361259861,-0.9553133949861896,-2.1477573068557994,-0.07923215361259861
DCC,-1.8520324895597537,1.847647942946213,-1.847647942946213,-2.2121499180852617
LINC00924,-1.825296519659732,0.2201178895903765,-0.2201178895903765,-1.8447975508526782
PXDNL,-2.0624604162048645,1.8905887148544593,-2.0302344722016636,-1.8905887148544593
CUX1,-0.37259288506606836,-2.2624011781965594,0.37259288506606836,-1.1542863154064078
U3|ENSG00000212211.1,1.3861867115578734,-2.323809633308255,-1.3861867115578734,-1.832673817153294
DYM,-2.088470556541626,0.7275805989803582,-0.7275805989803582,-1.9402149306142884
SAMD5,-1.852375953782054,1.852375953782054,-1.8678899902458905,-2.2014417742183707
FAM155A,-1.7548454837581162,1.613202196456523,-2.333381748446042,-1.613202196456523
KIF26B,-1.5246576360563853,-1.8571921236648492,1.5246576360563853,-2.304035341388723
snoU13|ENSG00000238455.1,-1.9668733999375083,1.9668733999375083,-1.980976220682758,-2.048356364243396
RNY4P31,-1.8950869859494828,1.8091621538786025,-2.2073052335173795,-1.8091621538786025
MPDZ,-1.934444642756973,1.8340843500069355,-2.1712322084640925,-1.8340843500069355
RN7SL97P,-2.166267070814929,1.6465817886749838,-1.6465817886749838,-2.038625071692837
ECT2,-1.3854120390234295,1.3854120390234295,-1.6744426581981846,-2.385127430311286
KCND2,-0.46056180226765603,-1.7221006519573232,-2.0988101695729875,0.46056180226765603
LRRK1,-1.4493606009083566,0.16935463543222656,-0.16935463543222656,-2.064513650983332
KCTD1,-2.110869833882213,1.809479475057436,-1.809479475057436,-2.0307157043115627
LDLRAD4,-2.0763536099037982,1.6810116499206995,-1.6810116499206995,-2.123383136741936
GVQW1,-0.931686366322269,-1.4076018345247254,-2.4023973618090264,0.931686366322269
SMURF1,-0.5829018117738948,-1.1726965498566837,0.5829018117738948,-2.341097507955651
NCS1,-1.5715965084553383,1.5032001420332006,-2.4018524008573965,-1.5032001420332006
EHHADH,-1.1389240247937014,1.1389240247937014,-1.5871117197356672,-2.396862597151824
SNTG1,-2.098250584138608,1.8148661661658647,-2.041724436936598,-1.8148661661658647
FOCAD,-0.99744766885885,0.1026082530165801,-2.1547733133481857,-0.1026082530165801
IFNB1,-1.1067479776890774,0.10168838256544926,-2.135456033874438,-0.10168838256544926
MIR587,-1.875288103399678,1.0130752982576174,-1.0130752982576174,-2.2474947793278233
CTAGE8,-1.2688150310344148,-1.8813464253268908,-2.2928909558671484,1.2688150310344148
CYP3A7,-0.5896461876733164,-2.1948919284436585,0.5896461876733164,-1.6759027039840744
FKBP10,0.3168814777544718,-2.196316449263753,-0.3462476491843042,-0.3168814777544718
C6,0.35506052967239476,-2.2756807049611583,-0.35506052967239476,-0.9303615038372317
SPIDR,-2.1113555365219385,1.8597228468805902,-1.9970887389797245,-1.8597228468805902
CAV2,0.14463197097153258,-1.9935758160940973,-1.5523505803262125,-0.14463197097153258
ZNF516,-0.9235730804616141,-2.3997179699143043,-0.8027225603586582,0.8027225603586582
IRX1,-0.16050296670646494,-2.120987984428359,0.16050296670646494,-1.290548244493446
RBM48,-1.2301070673686565,-2.2866550853271033,1.2301070673686565,-1.8846058395553054
RB1,-1.659611474279789,1.659611474279789,-2.1112859597875437,-2.0960530163547335
EXOSC3,-0.6469378761928698,-1.3140316058148642,-2.3414924890849975,0.6469378761928698
SLC25A13,-0.503372055289383,-0.9775160557555114,0.503372055289383,-2.3274191803702653
PRRC2B,-1.777268237178698,1.4259739145231995,-2.347418922848572,-1.4259739145231995
